"","lake_name","core_number","sample_ID","sample_range","depth_top","depth_bottom","depth_plot","d13C","percent.C","d15N","percent.N","C:N","fuco_nmol_gTC","allo_nmol_gTC","diato_nmol_gTC","lutein_nmol_gTC","cantha_nmol_gTC","chl_b_nmol_gTC","chl_a_nmol_gTC","chl_ap_nmol_gTC","echine_nmol_gTC","phaeo_b_nmol_gTC","pheo_a_nmol_gTC","b_car_nmol_gTC","chla_pheoa","chlb_pheob","all_chl","PI","AD_ratio","master_chl","perc_chlb","perc_diatox","year_CE_top","year_CE_plot","year_CE_bottom","duration"
"1","Lower Fourmile Lake",2,"LFM2_002","0.5-1",0.5,1,0.75,-31.1642561401174,14.9357721673965,0.17076155061781,1.97369751782379,7.56740687593546,455.38194387048,189.598558802474,98.9351506276464,571.899395291044,91.9384099460153,290.419857713515,1819.75944813196,287.400066758477,210.85773315595,872.957065754318,1120.44139105503,662.405619805865,2940.20083918699,1163.37692346783,3227.60090594546,1.62414514731417,1.91639227918144,0.925193209325893,0.77911890146465,0.0336491131180697,2026.01991488226,2023.55742662865,2021.00078648165,5.01912840061391
"2","Lower Fourmile Lake",2,"LFM2_004","1.5-2",1.5,2,1.75,-31.3959236269191,11.8059195027729,-0.00618170564805231,1.53996382202606,7.66636159493695,404.935310228124,239.880414990711,300.618964826248,868.311993408184,62.633606309626,395.957571091446,1604.5612777695,392.680346666388,75.5948403599926,970.1066514741,1256.48620301085,900.705477454043,2861.04748078036,1366.06422256555,3253.72782744674,1.27702259994943,0.797955029648101,0.763768685138148,0.772079032105153,0.10507304294868,2015.88750618766,2013.33086604066,2010.77422589367,5.11328029399078
"3","Lower Fourmile Lake",2,"LFM2_006","2.5-3",2.5,3,2.75,-31.6397024376765,9.0625230661921,0.506401199143627,1.1499689632769,7.88066752720694,263.184596586335,213.274174329481,309.860525800698,740.290097316996,50.9175464567259,446.527356319279,1261.95261397162,526.381842264165,99.4241671240862,1516.10957745022,1325.45073959661,780.941531292872,2587.40335356823,1962.6369337695,3113.7851958324,0.952093183301322,0.688290881125847,0.507277111504914,1.14384452937998,0.119757333302276,2005.09405767835,2001.97052961003,1998.8470015417,6.24705613664742
"4","Lower Fourmile Lake",2,"LFM2_008","3.5-4",3.5,4,3.75,-31.2957866329534,7.75501432324102,0.961351478761529,0.958787907527063,8.08835224386904,200.879993030277,224.416094768549,332.702773048281,573.138610062766,71.9235640817711,181.541522829706,761.457406566162,450.738134809657,87.6282245033483,1234.58906366464,1098.87508775511,662.759021858324,1860.33249432127,1416.13058649435,2311.07062913093,0.69294264202653,0.67452426895156,0.338696270044715,1.12350264140284,0.178840489032938,1992.59994540505,1989.47641733673,1986.43478631028,6.16515909477539
"5","Lower Fourmile Lake",2,"LFM2_010","4.5-5",4.5,5,4.75,-30.8431149537562,6.97371157490433,1.40755740631552,0.791113903744861,8.81505373865025,68.0568485494049,103.782301685512,260.297842300496,348.54844242362,65.3348910093035,161.824577941035,325.356448144731,94.0417754752678,51.5353588602906,563.071956042539,895.969186146851,403.934261028802,1221.32563429158,724.896533983575,1315.36740976685,0.363133524205155,0.398705962248057,0.31368642365749,0.628450135058831,0.213127306094315,1980.35152425738,1977.30989323092,1974.26826220447,6.08326205290314
"6","Lower Fourmile Lake",2,"LFM2_012","5.5-6",5.5,6,5.75,-30.555715291336,6.67845167667546,1.7461184332399,0.748646381517313,8.92070253934837,91.19538781073,150.885832056797,454.666744046432,442.137919560754,87.0615180474825,240.812433492723,442.554718238579,115.201386724708,232.311302849836,790.041980609797,975.902461516148,542.643811359467,1418.45717975473,1030.85441410252,1533.65856647943,0.45348253098064,0.331860277956436,0.363271757697184,0.809550146417706,0.32053610819965,1968.65781288366,1966.08899458929,1963.52017629493,5.13763658872767
"7","Lower Fourmile Lake",2,"LFM2_014","6.5-7",6.5,7,6.75,-30.2132527295179,6.43151728031849,1.71941193984206,0.70951552387993,9.06486315169518,88.2297005437668,169.470702497642,731.580106222176,478.433686656999,36.870236187746,359.78219236281,636.856295450096,589.559632061596,115.883228868148,1285.9721706098,1372.15393923168,616.182668570935,2009.01023468178,1645.75436297261,2598.56986674338,0.464128897816446,0.23165023359202,0.306876516700442,0.937192346895026,0.364149516808238,1958.3825397062,1955.81372141184,1953.05951099108,5.32302871512547
"8","Lower Fourmile Lake",2,"LFM2_016","7.5-8",7.5,8,7.75,-29.7246054209554,6.55839116452059,1.6857408354519,0.700375281805695,9.36410997774203,121.302540024605,173.598618908283,770.680201108953,479.937783632677,45.0573291435446,376.673545730729,404.560905188673,574.765161506971,59.3282788655249,1178.49153612289,1992.01564682698,683.849451832562,2396.57655201565,1555.16508185362,2971.34171352262,0.203091228642248,0.225253767591911,0.208592160747846,0.591607569950603,0.321575457483621,1947.55109014955,1944.79687972879,1940.71600331925,6.83508683030118
"9","Lower Fourmile Lake",2,"LFM2_018","8.5-9",8.5,9,8.75,-31.3486399114819,7.23002158528941,1.77236610599903,0.718783347140155,10.0586937831208,97.2107682570229,155.971818269634,478.006200562542,212.136720621471,35.6022526024318,88.5136304167843,191.382930519492,225.376007106355,18.7433309391797,81.5174884675143,383.458272945551,198.174253443971,574.841203465044,170.031118884299,800.217210571399,0.499097148300847,0.326296642357522,0.405440492368932,0.212585030025129,0.831544777377131,1932.55425050017,1928.47337409063,1925.75666840923,6.79758209094507
"10","Lower Fourmile Lake",2,"LFM2_020","9.5-10",9.5,10,9.75,-31.7661640201714,8.43014368007118,1.92583063083466,0.771323752318934,10.9294490863616,53.4741871164397,193.686239070204,212.569276410703,247.932827629635,32.6435718667208,75.9206121868079,100.144283423084,115.480296788561,63.1444367919257,398.413370009423,353.803697744488,176.305062786347,453.947981167572,474.333982196231,569.428277956133,0.283050414852947,0.911167607759009,0.202910487924242,1.12608594129831,0.468267918857061,1920.32325704642,1917.60655136501,1914.88984568361,5.43341136281083
"11","Lower Fourmile Lake",2,"LFM2_022","10.5-11",10.5,11,10.75,-31.7086218278807,8.53758447284098,2.07053613569061,0.778211883068479,10.9707711467697,67.0036890457496,208.978952144185,194.022549062901,278.377192546271,36.390701692931,54.9749372264227,132.510186537593,80.8325052632274,263.771984497632,456.410375345818,375.793751601843,191.949924309648,508.303938139437,511.385312572241,589.136443402664,0.352614129353564,1.07708590137343,0.205342389505257,1.21452358747409,0.381705775825952,1911.09388241934,1909.19590078721,1907.29791915507,3.79596326426667
"12","Lower Fourmile Lake",2,"LFM2_024","11.5-12",11.5,12,11.75,-31.7062589929471,8.35941605677104,2.0337235515971,0.78971365811726,10.5853801992222,32.0310797025836,130.959662961718,119.014293363381,173.398161243138,22.6959204665816,36.3778654698034,63.2186048810792,73.2863723375769,33.8990577232754,266.900754153607,229.006057628974,116.576815009891,292.224662510053,303.278619623411,365.51103484763,0.276056474381578,1.1003692015535,0.174978325688906,1.16547464690226,0.407269846224174,1903.56216716107,1901.7243967992,1899.88662643733,3.67554072374196
"13","Lower Fourmile Lake",2,"LFM2_026","12.5-13",12.5,13,12.75,-31.6244646165094,8.63234649349018,2.26635499183705,0.808236626137323,10.6804693258525,54.1404912236959,161.563047408527,192.019930524754,219.555506253568,31.0952596852094,74.1955437259361,115.161763269392,85.6325881260849,47.3118985980498,359.108897451294,297.207412519374,181.423811468331,412.369175788766,433.30444117723,498.001763914851,0.387479445055514,0.841386865243651,0.255216103805892,1.20827705610433,0.465650542762963,1896.76635646914,1895.48385686282,1894.2013572565,2.56499921263526
"14","Lower Fourmile Lake",2,"LFM2_028","13.5-14",13.5,14,13.75,-31.7571455165195,9.06033083649105,2.13379947923152,0.833942781039277,10.8644514257919,66.621252730966,173.946829231934,229.040095015473,245.55934261013,42.8537399716504,82.1479735616976,378.966381515714,95.1773030179642,55.6244248720704,387.475634057267,311.014226512619,227.936564668441,689.980608028332,469.623607618965,785.157911046296,1.21848568075177,0.759460168841539,0.580992103784285,1.24584536984692,0.331951495955765,1891.63635804387,1890.35385843755,1889.07135883123,2.56499921263503
"15","Lower Fourmile Lake",2,"LFM2_030","14.5-15",14.5,15,14.75,-31.6792266299316,9.54802981779677,2.11298414625877,0.845575975740592,11.2917467994927,36.1189497495728,145.396945165172,95.3598545431916,236.16431316321,49.1138775276344,65.75529696297,92.4640641769312,109.841274798587,22.3607517090497,445.380888523285,210.540105390873,196.920342052025,303.004169567804,511.136185486255,412.845444366391,0.439175538576222,1.52471861310691,0.206616815171463,2.11542065914912,0.314714661119053,1886.5063596186,1885.22386001228,1883.26067543782,3.24568418078252
"16","Lower Fourmile Lake",2,"LFM2_032","15.5-16",15.5,16,15.75,-31.4600111079866,9.5621786341658,2.10895885888468,0.860960480610886,11.1064083073605,31.8135065440658,138.74967743332,78.8534442771533,235.291186404234,50.6951822979839,65.7114438540796,66.0421813365897,53.759638048781,71.2071599706935,454.256424712593,203.995973538783,109.742571531164,270.038154875373,519.967868566673,323.797792924154,0.323742572909333,1.75958930780049,0.185044098236462,2.22679113137609,0.292008528622726,1879.33430628889,1877.37112171442,1875.40793713996,3.92636914893001
"17","Lower Fourmile Lake",2,"LFM2_034","16.5-17",16.5,17,16.75,-31.2116506312992,9.76337532958081,2.07511302377484,0.867776981351482,11.2510190283859,30.013726184789,123.081765140088,58.5057616677636,198.353891504452,51.5710081118795,58.7772991519132,127.323819730189,53.4807366214201,66.6347649774949,423.335098736977,251.200893252504,139.272334084571,378.524712982693,482.11239788889,432.005449604113,0.506860537323825,2.10375459837668,0.255627531028296,1.68524519660623,0.15456259435943,1871.48156799102,1869.51838341656,1867.55519884209,3.92636914893001
"18","Lower Fourmile Lake",2,"LFM2_036","17.5-18",17.5,18,17.75,-30.9877020701129,9.81922941155044,2.011470013779,0.875083467886513,11.2209060871252,21.6999093886449,137.579564577364,62.127334995197,215.459349713698,62.3112601271562,65.9246746637969,30.9101255761654,54.9630190397331,104.332870843505,422.037478602928,160.32956110552,180.535234253925,191.239686681685,487.962153266725,246.202705721418,0.192791181882062,2.2144771635223,0.151938228725884,2.63231231778379,0.324866329124492,1863.62882969316,1861.6656451187,1859.20315686508,4.42567282808341
"19","Lower Fourmile Lake",2,"LFM2_038","18.5-19",18.5,19,18.75,-30.9592393916602,9.71921892938029,2.03337168699006,0.881733484822621,11.0228533867414,22.2814001403985,122.328558678812,49.2409200618432,187.380443920841,55.4920690746199,85.2632553059661,54.3019540569106,50.7329571987224,86.3188058224033,393.631773181371,147.242074245849,162.555685348191,201.54402830276,478.895028487337,252.276985501482,0.368793731920965,2.48428661619595,0.23590872902674,2.6733647647759,0.244318427474682,NA,NA,NA,NA
"20","Lower Fourmile Lake",2,"LFM2_040","19.5-20",19.5,20,19.75,-30.9514061023229,9.47851129946043,2.06641744064391,0.854648429793132,11.0905384823028,29.0921580623904,143.20301777577,57.31199086204,205.823510456902,27.6367432897917,105.253757256343,67.0388394961348,58.7921537654613,127.973295165582,391.698083922277,158.116464305484,201.992299565714,225.155303801619,496.95184117862,283.94745756708,0.423983927231098,2.49865718537827,0.283093492378919,2.47727575773203,0.254544262979196,NA,NA,NA,NA
"21","Lower Fourmile Lake",2,"LFM2_042","20.5-21",20.5,21,20.75,-30.849630699905,9.51878926810894,2.06713773048194,0.829204999239276,11.4794161598659,23.1739377571341,138.806908346241,58.6364257908391,190.593992704501,59.4547291480053,65.7060408031414,81.1042755997337,59.2295863464689,84.9893879510498,315.347100815187,250.530804400453,176.96880965974,331.635080000186,381.053141618329,390.864666346655,0.323729753687675,2.36724709042425,0.234856114163669,1.25871587555809,0.176810082307355,NA,NA,NA,NA
"22","Lower Fourmile Lake",2,"LFM2_044","21.5-22",21.5,22,21.75,-30.8233925532425,9.26493282649585,2.05329453336677,0.836406227184268,11.077072988428,27.8269510880213,140.02271051776,65.3886254319496,193.335818564733,48.2088738230177,66.6965613834648,167.278894527837,57.2404681548473,72.1043801192264,249.197031126843,253.198668465102,190.662922155698,420.477562992938,315.893592510307,477.718031147786,0.660662615415345,2.14139247602754,0.41808494410455,0.984195661997289,0.155510379594375,NA,NA,NA,NA
"23","Lower Fourmile Lake",2,"LFM2_046","22.5-23",22.5,23,22.75,-30.7761508465949,8.87443104445735,2.15341481906451,0.805608305908967,11.0158137389663,29.8823853334297,154.216864178536,86.3312637443085,186.555430867834,42.726283392955,52.5095108780414,57.1964820978374,20.2235802619033,120.837042769493,324.302488297828,209.517862011063,160.149501207443,266.714344108901,376.811999175869,286.937924370804,0.272990959094539,1.78633854631489,0.19800955650368,1.547851267596,0.323684367380927,NA,NA,NA,NA
"24","Lower Fourmile Lake",2,"LFM2_048","23.5-24",23.5,24,23.75,-30.6287422693628,8.38506375921744,2.13399858699282,0.761402054735207,11.0126623734073,43.3050142229484,155.52121328272,118.932919676195,166.506583860561,31.0820152108167,65.4072719377897,62.1172559291445,70.2739379130625,41.2974918648492,326.493206607115,239.733345591835,84.8596013960982,301.85060152098,391.900478544905,372.124539434042,0.259109786232675,1.30763806779603,0.200352599641349,1.3619015152068,0.394012531619648,NA,NA,NA,NA
"25","Lower Fourmile Lake",2,"LFM2_050","24.5-25",24.5,25,24.75,-30.437879276964,8.05450892912176,2.04005092526343,0.731053951238991,11.0176669115473,57.5049059036792,171.499133634817,193.775712571573,164.800892316909,33.0095085053704,38.3512195009238,88.4815949843465,111.211975683588,121.793668169041,347.360837825321,350.286361248283,183.66893665593,438.767956232629,385.712057326245,549.979931916217,0.252597887822503,0.88503936514475,0.156804569254399,0.991648194886788,0.441635971403608,NA,NA,NA,NA
"26","Lower Fourmile Lake",2,"LFM2_052","25.5-26",25.5,26,25.75,-30.4376801648867,8.30078756975588,2.02871793067287,0.744398380876694,11.1510016450867,65.7983042412027,169.078260432335,207.898248109735,154.092434330179,31.971249914669,28.5768609976469,65.2310592064009,89.3440236666783,40.9103564821775,309.305539981563,330.478003773312,196.435348068434,395.709062979713,337.88240097921,485.053086646391,0.197383966441366,0.81327409908279,0.128657760857657,0.935933818438725,0.52538156832762,NA,NA,NA,NA
"27","Lower Fourmile Lake",2,"LFM2_054","26.5-27",26.5,27,26.75,-30.717850293503,8.49016618582808,2.05828896394499,0.765536181996884,11.0904832266473,60.2684609848808,196.60005849407,203.94165578745,168.035888658913,38.9930838050208,63.6168530758404,77.2372094230045,91.5693475179227,95.8874417001779,382.613871868999,353.174995059956,160.394826629007,430.412204482961,446.230724944839,521.981552000884,0.218693878398419,0.964001482360076,0.170245559951334,1.08335492948487,0.473828701099306,NA,NA,NA,NA
"28","Lower Fourmile Lake",2,"LFM2_056","27.5-28",27.5,28,27.75,-30.6761488280231,8.53311920088587,2.16702098815945,0.745190521152786,11.4518823246401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Lower Fourmile Lake",2,"LFM2_058","28.5-29",28.5,29,28.75,-30.6291895004264,8.4418711221,2.14521087696071,0.725582717623785,11.634608869608,52.3777591175043,170.622158652995,133.60713789196,172.765044229478,59.277703887431,70.1404799598618,68.8237699976642,82.7076245751647,41.9906353310953,392.210962799795,297.56513298407,130.032253447795,366.388902981734,462.351442759657,449.096527556898,0.231289766067279,1.27704373692195,0.179892787763785,1.31806760713727,0.364659346406627,NA,NA,NA,NA
"30","Lower Fourmile Lake",2,"LFM2_060","29.5-30",29.5,30,29.75,-30.5250778199433,8.0847087399449,2.27935973832238,0.702477695844367,11.5088475944097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Lower Fourmile Lake",2,"LFM2_062","30.5-31",30.5,31,30.75,-30.5470552581843,7.75718486848443,2.20670759398255,0.676577515902917,11.4653305588085,57.9818319584421,167.750540204323,176.619756835442,131.578011374137,39.8309755983948,34.9555979969036,63.8992538134556,143.1428695079,80.7426326548939,311.575145667818,357.525330372974,124.478284438504,421.42458418643,346.530743664721,564.56745369433,0.17872650798419,0.94978355315378,0.1217059546897,0.871477121195242,0.419101693311059,NA,NA,NA,NA
"32","Lower Fourmile Lake",2,"LFM2_064","31.5-32",31.5,32,31.75,-30.6115768277746,7.97737958665392,2.12225112630167,0.685629634900291,11.6351149083777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Lower Fourmile Lake",2,"LFM2_066","32.5-33",32.5,33,32.75,-30.765330842061,8.15806276547481,2.13500323780418,0.692407084423658,11.7821769144164,26.2292590552464,180.607815886742,145.325497857554,169.970867846274,66.2503295255778,58.0311000365516,50.3637363838381,70.2111563012925,53.9096720416801,324.620438212928,254.714551016625,146.364298993296,305.078287400463,382.65153824948,375.289443701756,0.197726184793231,1.24278133259018,0.166877807167655,1.27444795327669,0.476354771412465,NA,NA,NA,NA
"34","Lower Fourmile Lake",2,"LFM2_068","33.5-34",33.5,34,33.75,-30.9262040660384,8.13511541836267,2.20140046351916,0.694251015238614,11.7178300640535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Lower Fourmile Lake",2,"LFM2_070","34.5-35",34.5,35,34.75,-30.8419481015308,8.23563334197017,2.03295832077869,0.7177113639014,11.4748543163678,37.1947065975401,167.095332763679,97.3177818849669,229.551759537448,76.9154425656597,69.3581003970821,47.0579556606754,78.7887484188114,114.593800662193,408.919937846515,325.370843628933,175.247944697344,372.428799289608,478.278038243597,451.21754770842,0.144628680111062,1.71700720595124,0.143179174702501,1.25678113406149,0.261305737017643,NA,NA,NA,NA
"36","Lower Fourmile Lake",2,"LFM2_072","35.5-36",35.5,36,35.75,-30.4819024947675,8.21064303947574,1.96892173754758,0.710421854128586,11.5574190064114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Lower Fourmile Lake",2,"LFM2_074","36.5-37",36.5,37,36.75,-30.3522857769753,7.45317937929712,1.87577969189432,0.672915961943538,11.0759438039939,57.5280830941196,186.329588954317,131.514163054251,267.263887492454,47.6066724314524,124.389053168105,89.0279382163665,140.363060433479,81.876292887502,467.624778729253,598.10304945321,227.620411316665,687.130987669576,592.013831897359,827.494048103055,0.148850500424227,1.41680245402508,0.176949343866929,0.781846504806753,0.191396058996386,NA,NA,NA,NA
"38","Lower Fourmile Lake",2,"LFM2_076","37.5-38",37.5,38,37.75,-30.4776222115181,6.62569040186394,1.74601374617249,0.637525520022413,10.3928238066941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Lower Fourmile Lake",2,"LFM2_078","38.5-39",38.5,39,38.75,-32.0328043720544,7.48256764322988,1.74915638510663,0.707601711846582,10.5745471187501,47.3194361673592,152.213634448337,244.520662939027,249.871657443974,41.2190537502186,136.595024745952,146.407795301719,297.84633991253,38.7818480923334,527.247978954301,1316.94884003408,423.110814027459,1463.3566353358,663.843003700253,1761.20297524833,0.111171968759189,0.622498044209427,0.132118168988192,0.400355703218249,0.167095742100432,NA,NA,NA,NA
"40","Lower Fourmile Lake",2,"LFM2_080","39.5-40",39.5,40,39.75,-31.4558853341825,8.18696110418014,2.15325734606697,0.737847878572955,11.0957303557127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","Lower Fourmile Lake",2,"LFM2_082","40.5-41",40.5,41,40.75,-31.2656142843802,8.2680643673222,2.08974964489532,0.733766003686189,11.2679850603411,28.06952626339,158.765820208016,82.5339073167715,211.958723862187,36.5555857604018,70.7190025916414,89.7592167387742,80.4503319497297,52.8686616980958,377.505257054138,236.448420864146,138.877407667119,326.207637602921,448.224259645779,406.65796955265,0.379614363296366,1.92364357110418,0.231102091937686,1.59656493232,0.253010346180909,NA,NA,NA,NA
"42","Lower Fourmile Lake",2,"LFM2_084","41.5-42",41.5,42,41.75,-31.113350939401,7.7552239888026,1.95349974765398,0.698076469253318,11.109418996887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Lower Fourmile Lake",2,"LFM2_086","42.5-43",42.5,43,42.75,-30.9941790488479,7.73183041112237,1.94073860266776,0.702002385140277,11.0139660132029,48.6264103284892,187.264710215619,166.095460338345,280.742483461537,59.2656308453486,115.601624415681,83.2321047385564,28.2318967078226,75.9504539354412,399.463308500055,464.747550971863,317.18461485428,547.97965571042,515.064932915736,576.211552418242,0.179091002339882,1.12745230865522,0.222797179737758,0.859527516959932,0.303105158389527,NA,NA,NA,NA
